DistType,Story,PerturbationID,Distance,AtBoundary,DistWordIndex,OriginalWordIndex,DistSurprisal,OriginalSurprisal,DeltaSurprisal,RepresentationDistance
CD,Story5,CD_Story5_s3_k43,2,0,45,44,2.27915358543396,0.8316009044647217,1.4475526809692383,0.01424342393875122
CD,Story5,CD_Story5_s3_k43,3,0,46,45,6.830524444580078,6.0662384033203125,0.7642860412597656,0.009887158870697021
CD,Story5,CD_Story5_s3_k43,4,0,47,46,5.27724552154541,4.866145610809326,0.411099910736084,0.0025008320808410645
CD,Story5,CD_Story5_s3_k43,5,0,48,47,20.098190307617188,18.94386863708496,1.1543216705322266,0.0011333823204040527
CD,Story5,CD_Story5_s3_k43,6,0,49,48,3.9308087825775146,3.906604290008545,0.024204492568969727,0.0006479024887084961
CD,Story5,CD_Story5_s3_k43,7,0,50,49,1.868042230606079,1.8475515842437744,0.020490646362304688,0.0009007453918457031
CD,Story5,CD_Story5_s3_k43,8,0,51,50,9.19544792175293,9.064427375793457,0.13102054595947266,0.0012273192405700684
CD,Story5,CD_Story5_s3_k43,9,0,52,51,6.151614665985107,6.645150184631348,-0.49353551864624023,0.0020672082901000977
CD,Story5,CD_Story5_s3_k43,10,0,53,52,0.9023711681365967,0.8781238198280334,0.024247348308563232,0.00106126070022583
CD,Story5,CD_Story5_s4_k67,0,0,67,66,15.057701110839844,0.6194280982017517,14.438273012638092,0.08168762922286987
CD,Story5,CD_Story5_s4_k67,1,0,68,67,2.3347792625427246,1.657941460609436,0.6768378019332886,0.011996865272521973
CD,Story5,CD_Story5_s4_k67,2,0,69,68,7.5642499923706055,6.9331512451171875,0.631098747253418,0.001797020435333252
CD,Story5,CD_Story5_s4_k67,3,0,70,69,11.79837417602539,11.414546966552734,0.38382720947265625,0.006868124008178711
CD,Story5,CD_Story5_s4_k67,4,0,71,70,6.988765716552734,7.338653087615967,-0.3498873710632324,0.0036461949348449707
CD,Story5,CD_Story5_s4_k67,5,1,72,71,3.481489896774292,2.556550979614258,0.9249389171600342,0.0030394792556762695
CD,Story6,CD_Story6_s2_k23,0,0,23,23,16.275558471679688,13.196690559387207,3.0788679122924805,0.042828500270843506
CD,Story6,CD_Story6_s2_k23,1,0,24,24,5.0157084465026855,3.404228448867798,1.6114799976348877,0.00880730152130127
CD,Story6,CD_Story6_s2_k23,2,0,25,25,3.2805707454681396,2.7392172813415527,0.5413534641265869,0.012006759643554688
CD,Story6,CD_Story6_s2_k23,3,0,26,26,5.24375057220459,4.978911876678467,0.26483869552612305,0.001737356185913086
CD,Story6,CD_Story6_s2_k23,4,0,27,27,10.78979778289795,11.155820846557617,-0.36602306365966797,0.0015116333961486816
CD,Story6,CD_Story6_s2_k23,5,0,28,28,4.7129316329956055,4.779329776763916,-0.06639814376831055,0.0015375614166259766
CD,Story6,CD_Story6_s2_k23,6,0,29,29,1.2957175970077515,1.0611687898635864,0.23454880714416504,0.0016584992408752441
